,dInf_min,dInf_max,dInf_mean,dInf_count,slope_min,slope_max,slope_mean,slope_count,area (m2),bin_dinf,bin_slope
28,819.0,1090.0,999.2,5,17.251380920410156,17.251380920410156,17.251380920410156,1,1.7802625718341651,26,22
29,490.0,490.0,490.0,1,17.213420867919922,17.213420867919922,17.213420867919922,1,0.32401897257078827,21,22
30,508.0,511.0,509.5,2,17.213420867919922,18.731473922729492,17.97244644165039,2,0.977367162036363,22,25
31,507.0,515.0,510.0,3,17.213420867919922,18.731473922729492,17.97244644165039,2,0.21068896161258438,22,25
32,490.0,624.0,533.0,4,17.213420867919922,17.213420867919922,17.213420867919922,1,1.1536806983303152,23,22
33,624.0,624.0,624.0,1,17.213420867919922,17.213420867919922,17.213420867919922,1,0.24897649023646162,23,22
34,510.0,510.0,510.0,1,17.70076560974121,17.70076560974121,17.70076560974121,1,0.21130736954092796,22,23
35,530.0,530.0,530.0,1,17.70076560974121,17.70076560974121,17.70076560974121,1,0.19954417068893993,22,23
36,908.0,1195.0,1083.6666666666667,3,18.02846336364746,18.02846336364746,18.02846336364746,1,0.14304048931755664,27,23
37,317.0,322.0,319.5,2,16.259986877441406,16.259986877441406,16.259986877441406,1,0.18267238441363146,19,20
38,395.0,395.0,395.0,1,17.026809692382812,17.026809692382812,17.026809692382812,1,0.06979945713713782,20,21
39,355.0,355.0,355.0,1,17.026809692382812,17.026809692382812,17.026809692382812,1,0.06096697541557155,20,21
40,439.0,439.0,439.0,1,16.1468505859375,16.1468505859375,16.1468505859375,1,0.2288110086061339,21,19
41,879.0,883.0,881.0,2,16.710874557495117,16.933122634887695,16.821998596191406,2,0.20728771661951165,25,21
42,919.0,919.0,919.0,1,17.166616439819336,17.166616439819336,17.166616439819336,1,0.3628173611404606,25,22
43,919.0,919.0,919.0,1,17.166616439819336,17.166616439819336,17.166616439819336,1,0.269303297349694,25,22
44,661.0,661.0,661.0,1,17.3664608001709,17.3664608001709,17.3664608001709,1,0.1240042735977002,23,22
45,419.0,419.0,419.0,1,18.731473922729492,18.731473922729492,18.731473922729492,1,0.03367635610506177,21,25
46,302.0,318.0,310.0,2,18.446535110473633,18.446535110473633,18.446535110473633,1,0.3874999117919328,19,24
47,544.0,751.0,615.0,3,17.845949172973633,17.845949172973633,17.845949172973633,1,0.33512342974522014,24,23
48,521.0,1206.0,831.75,4,17.845949172973633,18.46015739440918,18.153053283691406,2,0.717245881193172,27,24
49,2213.0,2213.0,2213.0,1,18.15520668029785,18.15520668029785,18.15520668029785,1,0.08544787125906331,30,24
50,2052.0,2213.0,2132.5,2,18.15520668029785,18.15520668029785,18.15520668029785,1,0.6973492729363919,30,24
51,2052.0,2213.0,2132.5,2,18.15520668029785,18.312238693237305,18.233722686767578,2,0.1734231500721264,30,24
52,1561.0,2348.0,1945.75,4,18.312238693237305,18.312238693237305,18.312238693237305,1,1.1480343621663518,30,24
53,2052.0,2213.0,2132.5,2,18.15520668029785,18.15520668029785,18.15520668029785,1,0.21634873997691909,30,24
54,2339.0,2339.0,2339.0,1,18.594717025756836,18.594717025756836,18.594717025756836,1,0.1829681445994958,30,25
55,2458.0,2458.0,2458.0,1,18.312238693237305,18.312238693237305,18.312238693237305,1,0.18674581240421115,31,24
56,1740.0,2474.0,2104.5,4,18.312238693237305,18.312238693237305,18.312238693237305,1,0.7486502598845686,31,24
57,780.0,1283.0,1031.5,2,18.312238693237305,18.312238693237305,18.312238693237305,1,0.5846645554677875,27,24
58,1283.0,1347.0,1315.0,2,18.312238693237305,18.312238693237305,18.312238693237305,1,0.3062330172628215,27,24
59,1283.0,1794.0,1539.0,4,18.312238693237305,18.312238693237305,18.312238693237305,1,0.37366639092326953,29,24
60,1197.0,1197.0,1197.0,1,18.15520668029785,18.15520668029785,18.15520668029785,1,0.17125872062742745,27,24
61,1102.0,1102.0,1102.0,1,18.15520668029785,18.15520668029785,18.15520668029785,1,0.06505384648558507,26,24
62,540.0,540.0,540.0,1,18.155393600463867,18.155393600463867,18.155393600463867,1,0.06344396883676011,22,24
63,538.0,538.0,538.0,1,18.155393600463867,18.155393600463867,18.155393600463867,1,0.06265751555005289,22,24
64,538.0,538.0,538.0,1,18.155393600463867,18.155393600463867,18.155393600463867,1,0.036146627476450775,22,24
65,428.0,522.0,475.0,2,18.155393600463867,18.155393600463867,18.155393600463867,1,0.07755644687974583,22,24
66,492.0,522.0,507.0,2,18.155393600463867,18.155393600463867,18.155393600463867,1,0.13348877238672532,22,24
67,492.0,492.0,492.0,1,18.155393600463867,18.155393600463867,18.155393600463867,1,0.22841778088779618,21,24
68,293.0,355.0,324.0,2,18.155393600463867,18.155393600463867,18.155393600463867,1,0.6089975719064304,20,24
69,333.0,346.0,339.5,2,18.155393600463867,18.155393600463867,18.155393600463867,1,0.3427190974732592,20,24
70,1193.0,1388.0,1292.3333333333333,3,17.528514862060547,18.72954750061035,18.29003651936849,3,0.9019617018974263,27,25
71,1380.0,1489.0,1411.25,4,17.528514862060547,17.528514862060547,17.528514862060547,1,0.6707173933562203,28,22
72,769.0,1113.0,964.75,4,18.72954750061035,18.72954750061035,18.72954750061035,1,1.6853503648626795,26,25
73,871.0,1009.0,940.0,2,20.123306274414062,20.123306274414062,20.123306274414062,1,0.7238601595361871,26,28
74,439.0,439.0,439.0,1,19.748987197875977,19.748987197875977,19.748987197875977,1,0.38916692352184323,21,27
75,473.0,473.0,473.0,1,18.210046768188477,18.210046768188477,18.210046768188477,1,0.124219371539141,21,24
76,454.0,454.0,454.0,1,19.748987197875977,19.748987197875977,19.748987197875977,1,0.10572090178405188,21,27
77,432.0,439.0,435.5,2,19.748987197875977,19.748987197875977,19.748987197875977,1,0.32571287233072455,21,27
78,420.0,420.0,420.0,1,19.748987197875977,19.748987197875977,19.748987197875977,1,0.2573653311820518,21,27
79,420.0,448.0,434.0,2,19.748987197875977,19.748987197875977,19.748987197875977,1,0.26500132846379837,21,27
80,394.0,394.0,394.0,1,19.657562255859375,19.657562255859375,19.657562255859375,1,0.25037463173013436,20,27
81,394.0,394.0,394.0,1,19.657562255859375,19.657562255859375,19.657562255859375,1,0.07921001515528146,20,27
82,387.0,387.0,387.0,1,19.657562255859375,19.657562255859375,19.657562255859375,1,0.12744584868474568,20,27
83,387.0,393.0,390.0,2,19.657562255859375,19.657562255859375,19.657562255859375,1,0.2425235356087185,20,27
84,518.0,728.0,622.25,4,18.10919189453125,18.880813598632812,18.49500274658203,2,1.8646887252584172,24,25
85,427.0,447.0,437.6,5,17.47989273071289,18.016494750976562,17.748193740844727,2,2.0819650773518052,21,23
86,606.0,995.0,878.75,8,16.964401245117188,17.70679473876953,17.33559799194336,2,3.737067217300602,25,23
87,968.0,995.0,986.0,3,16.964401245117188,16.964401245117188,16.964401245117188,1,0.4638598721772674,25,21
88,629.0,661.0,645.0,2,17.372915267944336,17.372915267944336,17.372915267944336,1,1.318930103987265,23,22
89,277.0,590.0,401.1666666666667,12,17.372915267944336,18.03512954711914,17.704021453857422,2,13.997748689954935,23,23
90,252.0,375.0,316.6,5,16.611846923828125,17.372915267944336,17.042320251464844,3,1.2519269287290238,20,22
91,245.0,252.0,248.5,2,17.142200469970703,17.142200469970703,17.142200469970703,1,0.07575499574996535,18,21
92,245.0,269.0,257.0,2,17.142200469970703,17.142200469970703,17.142200469970703,1,0.44260545390253764,18,21
93,269.0,269.0,269.0,1,17.142200469970703,17.142200469970703,17.142200469970703,1,0.11261749789298302,18,21
94,265.0,265.0,265.0,1,18.03512954711914,18.03512954711914,18.03512954711914,1,0.05448713358842237,18,23
95,265.0,372.0,309.8,5,18.03512954711914,18.03512954711914,18.03512954711914,1,1.0262079609297998,20,23
96,322.0,443.0,382.5,2,17.142200469970703,17.142200469970703,17.142200469970703,1,0.0599049261521228,21,21
97,269.0,506.0,359.75,4,17.142200469970703,17.142200469970703,17.142200469970703,1,1.0428512069920657,22,21
98,257.0,257.0,257.0,1,17.142200469970703,17.142200469970703,17.142200469970703,1,0.05611381550143454,18,21
99,308.0,308.0,308.0,1,17.142200469970703,17.142200469970703,17.142200469970703,1,0.1655720552452338,19,21
100,323.0,692.0,417.0,6,17.372915267944336,19.93276023864746,18.985745747884113,3,1.7486834247296819,23,28
101,409.0,692.0,550.5,2,19.93276023864746,19.93276023864746,19.93276023864746,1,0.5291960345582138,23,28
102,370.0,555.0,480.0,3,18.03512954711914,18.03512954711914,18.03512954711914,1,0.867693826125546,22,23
103,346.0,418.0,382.0,2,19.651559829711914,19.651559829711914,19.651559829711914,1,0.3006135697661854,21,27
104,355.0,433.0,402.0,3,19.651559829711914,19.651559829711914,19.651559829711914,1,1.1950737113068535,21,27
105,433.0,1341.0,764.4,5,19.651559829711914,19.651559829711914,19.651559829711914,1,2.6096150899453034,27,27
106,555.0,555.0,555.0,1,18.03512954711914,18.03512954711914,18.03512954711914,1,0.0544199157327454,22,23
107,555.0,555.0,555.0,1,18.03512954711914,18.03512954711914,18.03512954711914,1,0.02056879221574759,22,23
108,3025.0,3103.0,3064.0,2,18.627864837646484,18.627864837646484,18.627864837646484,1,0.23757626970218385,32,25
109,3025.0,3025.0,3025.0,1,18.627864837646484,18.627864837646484,18.627864837646484,1,0.04523789862968713,32,25
110,1962.0,1962.0,1962.0,1,18.627864837646484,18.627864837646484,18.627864837646484,1,0.04373221002392638,29,25
111,1962.0,1962.0,1962.0,1,18.627864837646484,18.627864837646484,18.627864837646484,1,0.01715410394132069,29,25
112,3273.0,3449.0,3361.0,2,19.466629028320312,19.466629028320312,19.466629028320312,1,0.20860519449108514,32,27
113,372.0,553.0,462.5,2,18.03512954711914,18.03512954711914,18.03512954711914,1,0.4031348825329023,22,23
114,553.0,613.0,583.0,2,18.03512954711914,18.03512954711914,18.03512954711914,1,0.11061439309905971,23,23
115,506.0,506.0,506.0,1,17.142200469970703,17.142200469970703,17.142200469970703,1,0.07466606011788117,22,21
116,506.0,553.0,529.5,2,17.142200469970703,18.03512954711914,17.588665008544922,2,0.07665572086155362,22,23
117,2355.0,2400.0,2377.5,2,19.513845443725586,19.513845443725586,19.513845443725586,1,0.8374187145716869,30,27
118,2181.0,2569.0,2410.75,4,18.95897102355957,19.513845443725586,19.236408233642578,2,0.43179675466975753,31,27
119,2038.0,2307.0,2172.5,2,17.447004318237305,17.447004318237305,17.447004318237305,1,0.1683616131752542,30,22
120,1661.0,1661.0,1661.0,1,17.92245101928711,17.92245101928711,17.92245101928711,1,0.19648237865380744,28,23
121,673.0,1243.0,944.0,4,19.44808006286621,19.44808006286621,19.44808006286621,1,0.19508087811901104,27,26
122,870.0,1052.0,961.0,2,18.720399856567383,19.44808006286621,19.084239959716797,2,0.8444363015227218,26,26
123,1171.0,2048.0,1547.6666666666667,3,19.44808006286621,19.44808006286621,19.44808006286621,1,0.5478961599873676,30,26
124,1044.0,1255.0,1149.5,2,18.95897102355957,18.95897102355957,18.95897102355957,1,0.33578217086621287,27,25
125,924.0,1089.0,1006.5,2,19.239646911621094,19.239646911621094,19.239646911621094,1,0.2552513165135773,26,26
126,672.0,785.0,728.5,2,16.658092498779297,19.239646911621094,17.948869705200195,2,0.1637369961450762,24,26
127,672.0,672.0,672.0,1,16.658092498779297,16.658092498779297,16.658092498779297,1,0.03352511458365334,23,20
128,785.0,945.0,865.0,2,19.239646911621094,19.239646911621094,19.239646911621094,1,0.07992252924134673,25,26
129,785.0,785.0,785.0,1,19.239646911621094,19.239646911621094,19.239646911621094,1,0.16420080217358088,24,26
130,945.0,1132.0,1038.5,2,19.239646911621094,19.239646911621094,19.239646911621094,1,0.20313698784995818,26,26
131,543.0,1183.0,837.25,4,17.461774826049805,17.461774826049805,17.461774826049805,1,1.0702090451741915,26,22
132,1552.0,1750.0,1651.0,2,19.077402114868164,19.077402114868164,19.077402114868164,1,0.9810910550963754,29,26
133,611.0,1286.0,962.0,3,19.077402114868164,21.774965286254883,20.426183700561523,2,1.0125223205320277,27,32
134,813.0,1286.0,1049.5,2,19.077402114868164,21.774965286254883,20.426183700561523,2,0.12309010545527176,27,32
135,1750.0,1750.0,1750.0,1,19.077402114868164,19.077402114868164,19.077402114868164,1,0.0342141019358192,29,26
136,1751.0,1776.0,1763.5,2,19.048465728759766,19.077402114868164,19.06293487548828,2,0.2098420111990669,29,26
137,1485.0,1733.0,1604.6666666666667,3,19.048465728759766,21.017719268798828,20.033092498779297,2,0.5428010141806909,29,30
138,782.0,932.0,862.6666666666666,3,19.911941528320312,19.911941528320312,19.911941528320312,1,0.3534874643672501,25,27
139,914.0,917.0,915.0,3,18.046632766723633,18.046632766723633,18.046632766723633,1,1.6881466466732125,25,23
140,899.0,917.0,910.0,3,18.046632766723633,18.046632766723633,18.046632766723633,1,1.5985581305169794,25,23
141,917.0,917.0,917.0,2,18.046632766723633,18.046632766723633,18.046632766723633,1,0.7029418324774016,25,23
142,876.0,886.0,881.0,2,18.046632766723633,18.046632766723633,18.046632766723633,1,0.3250675770555339,25,23
143,621.0,740.0,676.5,4,18.62991714477539,18.62991714477539,18.62991714477539,1,0.7369542798626965,24,25
144,626.0,750.0,685.6666666666666,3,18.62991714477539,18.62991714477539,18.62991714477539,1,0.18958242336174458,24,25
145,626.0,626.0,626.0,1,18.62991714477539,18.62991714477539,18.62991714477539,1,0.034617411896161375,23,25
146,948.0,985.0,966.5,2,18.91671371459961,18.91671371459961,18.91671371459961,1,0.116596820014762,25,25
147,862.0,985.0,923.5,2,18.735361099243164,18.91671371459961,18.826038360595703,2,0.12959683433996969,25,25
148,1022.0,1061.0,1041.5,2,18.91671371459961,18.91671371459961,18.91671371459961,1,0.50740387033909,26,25
149,900.0,1022.0,961.0,2,18.735361099243164,18.91671371459961,18.826038360595703,2,0.08872812330918631,26,25
150,840.0,840.0,840.0,1,18.63296890258789,18.63296890258789,18.63296890258789,1,0.22842114190767812,25,25
151,573.0,785.0,667.25,4,18.700170516967773,18.700170516967773,18.700170516967773,1,0.9397921467609682,24,25
152,760.0,787.0,771.0,4,18.84940528869629,18.84940528869629,18.84940528869629,1,0.7194506407624793,24,25
153,790.0,790.0,790.0,1,18.511550903320312,18.511550903320312,18.511550903320312,1,0.11218730106101564,24,24
154,800.0,800.0,800.0,1,18.511550903320312,18.511550903320312,18.511550903320312,1,0.1756951274880554,24,24
155,204.0,279.0,228.6,5,17.885526657104492,18.181758880615234,18.033641815185547,2,1.5091981532836394,18,24
156,279.0,279.0,279.0,1,18.181758880615234,18.181758880615234,18.181758880615234,1,0.10765678881888191,18,24
157,262.0,341.0,301.5,2,18.181758880615234,18.181758880615234,18.181758880615234,1,0.13326023025672273,19,24
158,282.0,385.0,333.5,2,18.181758880615234,18.181758880615234,18.181758880615234,1,0.17634714462289655,20,24
159,305.0,435.0,370.0,2,18.181758880615234,18.181758880615234,18.181758880615234,1,0.03154889752585472,21,24
160,435.0,435.0,435.0,1,18.181758880615234,18.181758880615234,18.181758880615234,1,0.04052253710840282,21,24
161,506.0,510.0,508.0,2,18.32781410217285,18.32781410217285,18.32781410217285,1,0.7155519808392461,22,24
162,491.0,567.0,529.0,2,17.627229690551758,17.627229690551758,17.627229690551758,1,0.6521248178266504,22,23
163,504.0,504.0,504.0,1,17.079912185668945,17.079912185668945,17.079912185668945,1,0.30448534223708357,22,21
164,504.0,506.0,505.0,2,17.079912185668945,18.32781410217285,17.7038631439209,2,0.11718834058946738,22,24
165,567.0,567.0,567.0,2,17.395864486694336,17.627229690551758,17.511547088623047,2,0.09292254431681349,22,23
166,556.0,594.0,572.3333333333334,3,17.395864486694336,17.627229690551758,17.511547088623047,2,0.26073968876247966,23,23
167,593.0,593.0,593.0,1,17.395864486694336,17.395864486694336,17.395864486694336,1,0.17394745207236081,23,22
168,442.0,455.0,448.5,2,18.32781410217285,18.32781410217285,18.32781410217285,1,0.489349042233003,21,24
169,399.0,399.0,399.0,1,18.32781410217285,18.32781410217285,18.32781410217285,1,0.21793509204586883,20,24
170,369.0,369.0,369.0,1,18.32781410217285,18.32781410217285,18.32781410217285,1,0.18476959402268772,20,24
171,444.0,444.0,444.0,1,18.32781410217285,18.32781410217285,18.32781410217285,1,0.3122692182860758,21,24
172,450.0,467.0,458.5,2,18.68128204345703,18.68351173400879,18.682395935058594,2,0.20341594323884066,21,25
173,878.0,883.0,880.5,2,18.59543228149414,18.59543228149414,18.59543228149414,1,0.4180438963197247,25,25
174,856.0,856.0,856.0,1,18.59543228149414,18.59543228149414,18.59543228149414,1,0.10765678946704903,25,25
175,878.0,878.0,878.0,1,18.31619644165039,18.31619644165039,18.31619644165039,1,0.09945615980164593,25,24
176,883.0,883.0,883.0,1,18.31619644165039,18.31619644165039,18.31619644165039,1,0.12662578646076797,25,24
177,883.0,909.0,896.0,2,18.31619644165039,18.31619644165039,18.31619644165039,1,0.06833409850658202,25,24
178,815.0,815.0,815.0,1,18.59543228149414,18.59543228149414,18.59543228149414,1,0.132030135793217,24,25
179,815.0,815.0,815.0,1,18.59543228149414,18.59543228149414,18.59543228149414,1,0.1890715637624435,24,25
180,839.0,839.0,839.0,1,18.59543228149414,18.59543228149414,18.59543228149414,1,0.07555334131096479,25,25
181,147.0,214.0,173.25,4,18.10303497314453,18.273876190185547,18.18845558166504,2,1.78680962914405,17,24
182,139.0,147.0,143.0,2,18.273876190185547,18.273876190185547,18.273876190185547,1,0.1457561069135103,15,24
183,951.0,951.0,951.0,1,18.011722564697266,18.011722564697266,18.011722564697266,1,0.3221234181134901,25,23
184,855.0,913.0,884.0,2,18.011722564697266,18.011722564697266,18.011722564697266,1,0.42924246087207735,25,23
185,427.0,609.0,506.75,4,17.47989273071289,17.47989273071289,17.47989273071289,1,2.2737522597196533,23,22
186,427.0,460.0,443.5,2,17.47989273071289,17.47989273071289,17.47989273071289,1,0.36937786528688565,21,22
187,438.0,460.0,446.6666666666667,3,17.47989273071289,17.47989273071289,17.47989273071289,1,0.7285385518855142,21,22
188,458.0,475.0,466.5,2,17.458677291870117,18.10919189453125,17.783935546875,2,2.380656201322675,21,24
189,464.0,498.0,477.0,6,18.016494750976562,18.10919189453125,18.062843322753906,2,5.964842173870824,22,24
190,434.0,441.0,437.5,2,18.016494750976562,18.016494750976562,18.016494750976562,1,0.9313360879897323,21,23
191,445.0,452.0,448.5,2,18.016494750976562,18.016494750976562,18.016494750976562,1,0.2623663720314366,21,23
192,1415.0,1566.0,1491.5,4,18.76241111755371,19.28435516357422,18.975860595703125,3,0.7769357102853307,28,26
193,932.0,1117.0,1018.0,4,18.725847244262695,18.866167068481445,18.79600715637207,2,0.8107733894215804,26,25
194,885.0,1034.0,946.75,4,18.866167068481445,18.866167068481445,18.866167068481445,1,1.005410626200507,26,25
195,824.0,936.0,882.5,4,18.866167068481445,18.866167068481445,18.866167068481445,1,0.5470895402544181,25,25
196,824.0,885.0,854.5,2,18.866167068481445,18.866167068481445,18.866167068481445,1,0.10543858633840815,25,25
197,824.0,824.0,824.0,1,18.866167068481445,18.866167068481445,18.866167068481445,1,0.14404876295497673,24,25
198,746.0,812.0,770.5,4,18.866167068481445,18.995872497558594,18.931018829345703,2,0.2781626646729608,24,25
199,878.0,878.0,878.0,1,18.866167068481445,18.866167068481445,18.866167068481445,1,0.04764431350604045,25,25
200,855.0,998.0,926.5,2,18.995872497558594,19.73504638671875,19.365459442138672,2,0.509218764928678,25,27
201,692.0,716.0,704.0,2,18.995872497558594,18.995872497558594,18.995872497558594,1,0.41055578038898843,24,25
202,751.0,863.0,802.4,5,19.559831619262695,19.559831619262695,19.559831619262695,1,1.0816495943512718,25,27
203,1122.0,1154.0,1136.3333333333333,3,19.559831619262695,19.559831619262695,19.559831619262695,1,0.7643658905706657,26,27
204,942.0,1235.0,1053.4,5,18.86210060119629,18.86210060119629,18.86210060119629,1,1.5739159105288705,27,25
205,942.0,1171.0,1038.0,3,18.86210060119629,18.86210060119629,18.86210060119629,1,0.2889579206590964,26,25
206,1225.0,1379.0,1279.6666666666667,3,18.86210060119629,18.86210060119629,18.86210060119629,1,0.38618243390375895,27,25
207,924.0,924.0,924.0,1,18.811059951782227,18.811059951782227,18.811059951782227,1,0.28171179017178555,25,25
208,817.0,861.0,839.0,2,18.811059951782227,18.811059951782227,18.811059951782227,1,0.20207157860422306,25,25
209,808.0,829.0,822.0,3,18.811059951782227,18.811059951782227,18.811059951782227,1,0.40398183249760744,24,25
210,1601.0,2027.0,1870.0,4,18.299497604370117,18.299497604370117,18.299497604370117,1,0.9923702815122502,29,24
211,1886.0,2003.0,1944.5,2,18.299497604370117,18.299497604370117,18.299497604370117,1,0.4592486990661224,29,24
212,472.0,985.0,704.6,5,18.299497604370117,18.8911190032959,18.669143676757812,3,1.6821373312666,25,25
213,424.0,515.0,454.6666666666667,3,18.81681251525879,18.8911190032959,18.853965759277344,2,0.46610496209000457,22,25
214,1846.0,1846.0,1846.0,1,18.725847244262695,18.725847244262695,18.725847244262695,1,0.46154756364071137,29,25
215,1846.0,1955.0,1900.5,2,18.725847244262695,18.725847244262695,18.725847244262695,1,0.5260233325901275,29,25
216,1554.0,1554.0,1554.0,1,18.725847244262695,18.725847244262695,18.725847244262695,1,0.14207254559467491,28,25
217,2107.0,2397.0,2243.0,4,18.313945770263672,18.313945770263672,18.313945770263672,1,1.3272113971553956,30,24
218,2397.0,2397.0,2397.0,1,18.250080108642578,18.250080108642578,18.250080108642578,1,0.3581255253155556,30,24
219,2180.0,2397.0,2288.25,4,18.250080108642578,18.313945770263672,18.282012939453125,2,0.4218753380548213,30,24
220,2397.0,2401.0,2399.0,2,18.250080108642578,18.313945770263672,18.282012939453125,2,0.13353582516213983,30,24
221,1195.0,1581.0,1406.0,3,18.313945770263672,18.313945770263672,18.313945770263672,1,1.2838018353457004,28,24
222,1359.0,1676.0,1529.0,4,18.76241111755371,18.76241111755371,18.76241111755371,1,0.15712943883916547,28,25
223,1642.0,1642.0,1642.0,1,18.76241111755371,18.76241111755371,18.76241111755371,1,0.06446232601817814,28,25
224,1929.0,1929.0,1929.0,1,18.313945770263672,18.313945770263672,18.313945770263672,1,0.34738404523191935,29,24
225,738.0,1235.0,986.5,2,18.313945770263672,18.313945770263672,18.313945770263672,1,0.3042568002615394,27,24
226,316.0,346.0,331.0,2,19.317480087280273,19.317480087280273,19.317480087280273,1,0.09969814561706955,20,26
227,316.0,316.0,316.0,1,19.317480087280273,19.317480087280273,19.317480087280273,1,0.08345821069512707,19,26
228,316.0,316.0,316.0,1,19.317480087280273,19.317480087280273,19.317480087280273,1,0.02366083266590099,19,26
229,330.0,330.0,330.0,1,18.92974090576172,18.92974090576172,18.92974090576172,1,0.05495766207207633,19,25
230,318.0,318.0,318.0,1,19.317480087280273,19.317480087280273,19.317480087280273,1,0.11298047678340445,19,26
231,435.0,899.0,620.0,3,18.26039695739746,18.26039695739746,18.26039695739746,1,0.5539323610101692,25,24
232,828.0,964.0,896.0,2,18.629140853881836,18.629140853881836,18.629140853881836,1,0.25595374783585984,25,25
233,419.0,828.0,595.25,4,18.629140853881836,18.629140853881836,18.629140853881836,1,1.4645248884386766,24,25
234,828.0,1124.0,976.0,2,18.629140853881836,18.629140853881836,18.629140853881836,1,0.12991948159183392,26,25
235,692.0,692.0,692.0,1,18.629140853881836,18.629140853881836,18.629140853881836,1,0.6129365633479433,23,25
236,839.0,1195.0,1017.0,2,18.313945770263672,18.92974090576172,18.621843338012695,2,0.35778943406459973,27,25
237,475.0,541.0,508.0,2,18.629140853881836,18.629140853881836,18.629140853881836,1,0.08864746119001976,22,25
238,458.0,458.0,458.0,1,18.629140853881836,18.629140853881836,18.629140853881836,1,0.10445719989043402,21,25
239,458.0,458.0,458.0,1,18.629140853881836,18.629140853881836,18.629140853881836,1,0.20320084562631235,21,25
240,483.0,491.0,487.0,2,18.10919189453125,18.10919189453125,18.10919189453125,1,0.3143260973466124,21,24
241,473.0,483.0,478.0,2,18.10919189453125,18.10919189453125,18.10919189453125,1,0.5929055176141387,21,24
242,1669.0,1731.0,1700.0,2,18.76241111755371,18.76241111755371,18.76241111755371,1,0.4768061110776122,29,25
243,1692.0,1910.0,1816.0,3,18.725847244262695,18.76241111755371,18.744129180908203,2,0.4836354882793113,29,25
244,639.0,653.0,646.0,2,18.953935623168945,19.063068389892578,19.008502960205078,2,0.38744613824818824,23,26
245,729.0,992.0,819.6666666666666,3,18.725847244262695,18.953935623168945,18.83989143371582,2,0.23623190616250866,25,25
246,599.0,671.0,638.0,4,18.953935623168945,19.063068389892578,19.008502960205078,2,0.8095769066502441,23,26
247,621.0,706.0,663.5,2,19.063068389892578,19.063068389892578,19.063068389892578,1,0.057068315117171545,24,26
248,658.0,658.0,658.0,1,19.063068389892578,19.063068389892578,19.063068389892578,1,0.21214087535215842,23,26
249,621.0,621.0,621.0,1,19.063068389892578,19.063068389892578,19.063068389892578,1,0.07426275032369312,23,26
250,988.0,1421.0,1204.5,2,18.122343063354492,18.122343063354492,18.122343063354492,1,0.3066363269048901,27,24
251,861.0,988.0,924.5,2,18.122343063354492,19.063068389892578,18.59270477294922,2,0.14240863732598377,25,26
252,780.0,780.0,780.0,1,18.122343063354492,18.122343063354492,18.122343063354492,1,0.13471886686192677,24,24
253,700.0,1016.0,846.0,4,18.122343063354492,18.122343063354492,18.122343063354492,1,0.3972465613216574,26,24
254,635.0,901.0,754.0,4,18.122343063354492,18.122343063354492,18.122343063354492,1,0.3410924145598511,25,24
255,635.0,635.0,635.0,1,18.122343063354492,18.122343063354492,18.122343063354492,1,0.1914779783460275,23,24
256,615.0,635.0,625.0,2,18.122343063354492,18.122343063354492,18.122343063354492,1,0.052013501230050226,23,24
257,601.0,641.0,619.75,4,18.122343063354492,19.063068389892578,18.59270477294922,2,0.3080075790115362,23,26
258,604.0,604.0,604.0,1,19.063068389892578,19.063068389892578,19.063068389892578,1,0.13444999315584452,23,26
259,2215.0,2702.0,2458.5,2,17.4200496673584,17.4200496673584,17.4200496673584,1,0.49309982125192525,31,22
260,1736.0,2215.0,1975.5,2,17.4200496673584,17.4200496673584,17.4200496673584,1,0.2593146610495744,30,22
261,1736.0,2215.0,1975.5,2,17.4200496673584,17.4200496673584,17.4200496673584,1,0.2499847649021962,30,22
262,2215.0,2215.0,2215.0,1,17.4200496673584,17.4200496673584,17.4200496673584,1,0.02733095046539399,30,22
263,870.0,1177.0,1023.5,2,17.4200496673584,17.4200496673584,17.4200496673584,1,0.09828656197509018,26,22
264,788.0,788.0,788.0,1,18.122343063354492,18.122343063354492,18.122343063354492,1,0.03425443268505189,24,24
265,612.0,788.0,684.3333333333334,3,18.122343063354492,19.516460418701172,18.819400787353516,2,0.16511497047227877,24,27
266,653.0,653.0,653.0,1,19.516460418701172,19.516460418701172,19.516460418701172,1,0.06626377568267837,23,27
267,626.0,674.0,650.0,2,19.516460418701172,19.516460418701172,19.516460418701172,1,0.27860630748142,23,27
268,727.0,727.0,727.0,1,19.516460418701172,19.516460418701172,19.516460418701172,1,0.11033207681434515,24,27
269,664.0,785.0,724.5,2,19.516460418701172,19.516460418701172,19.516460418701172,1,0.26146564660202737,24,27
270,781.0,1128.0,962.0,3,20.072994232177734,20.072994232177734,20.072994232177734,1,1.647116611968055,26,28
271,1136.0,1136.0,1136.0,1,20.072994232177734,20.072994232177734,20.072994232177734,1,0.3147428508656849,26,28
272,896.0,896.0,896.0,1,18.983545303344727,18.983545303344727,18.983545303344727,1,0.058869765112169084,25,25
273,1002.0,1002.0,1002.0,1,20.392120361328125,20.392120361328125,20.392120361328125,1,0.07990908520309338,26,29
274,1151.0,1151.0,1151.0,1,20.590736389160156,20.590736389160156,20.590736389160156,1,0.09226380467566407,26,29
275,1151.0,1220.0,1185.5,2,20.590736389160156,20.590736389160156,20.590736389160156,1,0.10873228169554029,27,29
